"01",32010    ,11         
"01",32023    ,77         
"02",32023    ,1          
"01",32030    ,34         
"01",32031    ,21         
"09",32031    ,1          
"01",32032    ,23         
"01",32033    ,108        
"01",32046    ,3          
"01",32051    ,5          
"01",32067    ,10         
"02",32067    ,15         
"02",32068    ,2          
"01",32076    ,4          
"01",32092    ,36         
"02",32092    ,3          
"01",32249    ,1          
"01",32336    ,41         
"02",32336    ,4          
"05",32336    ,1          
"07",32336    ,1          
"08",32336    ,1          
"02",32415    ,1          
"01",36015    ,50         
"01",36016    ,37         
"01",36017    ,74         
"02",36019    ,1          
"01",36160    ,3          
"01",36161    ,10         
"01",36163    ,2          
"02",36163    ,1          
"01",36164    ,12         
"02",36164    ,6          
"01",36862    ,11         
"01",36863    ,12         
"01",36864    ,7          
"01",36877    ,1          
"01",38176    ,1          
"01",38177    ,1          
"01",38178    ,1          
"01",38179    ,1          
"01",38192    ,16         
"01",38222    ,15         
"01",38223    ,21         
"02",38223    ,1          
"01",38225    ,3          
"01",38226    ,2          
"02",38226    ,1          
"01",38227    ,5          
"02",38227    ,1          
"01",38229    ,1          
"02",38229    ,1          
"01",38230    ,3          
"02",38230    ,1          
"01",38231    ,8          
"01",38232    ,2          
"01",38233    ,2          
"01",38234    ,1          
"02",38234    ,1          
"01",38235    ,1          
"02",38235    ,1          
"01",38236    ,1          
"02",38236    ,1          
"01",38237    ,1          
"02",38239    ,1          
"02",38241    ,1          
"01",38244    ,4          
"02",38244    ,1          
"02",38246    ,1          
"02",38247    ,1          
"01",38263    ,1          
"01",38264    ,2          
"01",38265    ,8          
"01",38266    ,1          
"01",38267    ,4          
"01",38268    ,5          
"02",38268    ,1          
"01",38269    ,12         
"02",38269    ,1          
"05",38269    ,1          
"01",38811    ,3          
"02",38811    ,1          
"01",38820    ,1          
"02",38820    ,1          
"01",38835    ,4          
"01",38836    ,3          
"02",38836    ,1          
"01",38839    ,1          
"01",38842    ,1          
"01",38910    ,5          
"10",38910    ,1          
"03",38916    ,1          
"01",38926    ,11         
"02",38926    ,5          
"05",38926    ,6          
"07",38926    ,1          
"08",38926    ,3          
"01",38927    ,4          
"02",38927    ,1          
"01",38928    ,1          
"01",38942    ,1          
"02",38942    ,1          
"02",38943    ,1          
"02",38944    ,1          
"01",38954    ,1          
"01",38955    ,6          
"02",38955    ,1          
"01",38956    ,5          
"02",38956    ,1          
"01",38957    ,3          
"01",38958    ,5          
"01",38959    ,4          
"02",38959    ,1          
"01",51504    ,56         
"01",51519    ,3          
"01",51564    ,1          
"01",51580    ,3          
"01",51596    ,11         
"01",51597    ,12         
"01",51700    ,1          
"01",51703    ,1          
"01",51730    ,1          
"01",51731    ,1          
"01",51735    ,1          
"01",51740    ,1          
"01",51741    ,1          
"01",51742    ,1          
"01",51743    ,1          
"01",51744    ,1          
"01",51750    ,1          
"01",51752    ,1          
"01",51775    ,1          
"01",51926    ,1          
"01",51966    ,1          
"01",51973    ,1          
"01",51974    ,1          
"01",52103    ,2          
"01",52104    ,2          
"01",52109    ,2          
"01",52113    ,2          
"01",52114    ,4          
"01",53424    ,1          
"01",53425    ,1          
"01",53426    ,1          
"01",53429    ,2          
"01",53440    ,2          
"01",53441    ,2          
"01",53443    ,1          
"01",53444    ,1          
"01",53445    ,2          
"01",53446    ,3          
"01",53447    ,1          
"01",53448    ,1          
"01",53449    ,1          
"01",53450    ,3          
"01",53451    ,1          
"01",53452    ,1          
"01",53453    ,1          
"01",53454    ,3          
"01",53455    ,3          
"01",53456    ,1          
"01",53457    ,2          
"01",53458    ,1          
"01",53459    ,1          
"01",54214    ,1          
"01",54216    ,1          
"01",54220    ,4          
"01",54225    ,7          
"01",54238    ,2          
"01",54240    ,5          
"01",54245    ,1          
"01",54266    ,1          
"01",54275    ,4          
"01",54276    ,4          
"01",54283    ,1          
"01",54290    ,2          
"01",61800    ,1          
"01",61801    ,1          
"01",61802    ,1          
"01",61803    ,1          
"01",61804    ,2          
"01",61806    ,1          
"01",61808    ,2          
"01",61830    ,2          
"01",61831    ,2          
"01",61832    ,2          
"01",61833    ,2          
"01",61834    ,2          
"01",61835    ,2          
"01",63304    ,1          
"01",63308    ,5          
"02",63308    ,1          
"01",63309    ,2          
"01",68527    ,1          
"01",70137    ,12         
"02",70137    ,1          
"02",70151    ,10         
"01",70196    ,16         
"01",70197    ,5          
"01",70198    ,1          
"01",70199    ,3          
"01",70206    ,4          
"01",70207    ,6          
"02",70207    ,1          
"01",70208    ,11         
"01",70228    ,2          
"01",70231    ,3          
"01",70335    ,4          
"01",70876    ,1          
"01",70880    ,1          
"01",70932    ,2          
"02",70932    ,1          
"01",71080    ,56         
"01",71081    ,32         
"01",71082    ,3          
"01",71087    ,8          
"01",71088    ,6          
"01",71095    ,4          
"01",71103    ,20         
"01",71173    ,11         
"01",71174    ,4          
"03",71307    ,1          
"01",71516    ,1          
"01",71518    ,1          
"01",71590    ,15         
"01",71591    ,10         
"01",71595    ,4          
"01",71599    ,4          
"01",71689    ,1          
"01",71690    ,1          
"02",71690    ,1          
"01",71710    ,3          
"01",71716    ,1          
"01",71727    ,4          
"02",71727    ,1          
"01",71735    ,4          
"02",71735    ,1          
"01",71736    ,4          
"02",71736    ,1          
"01",71761    ,1          
"01",71781    ,10         
"01",71782    ,6          
"01",72038    ,14         
"01",72039    ,16         
"01",72071    ,1          
"01",72079    ,1          
"01",72151    ,1          
"01",72153    ,1          
"01",72463    ,4          
"02",72463    ,2          
"05",72463    ,1          
"01",72464    ,12         
"01",72465    ,4          
"02",72465    ,1          
"01",72466    ,10         
"02",72466    ,3          
"01",73147    ,11         
"02",73147    ,1          
"02",73510    ,3          
"03",73515    ,1          
"01",73516    ,2          
"01",74286    ,1          
"06",74969    ,4          
"01",75332    ,16         
"01",75388    ,4          
"01",75389    ,1          
"01",75663    ,5          
"01",75906    ,1          
"01",76010    ,5          
"01",76020    ,4          
"01",76021    ,2          
"01",76032    ,1          
"01",76033    ,1          
"01",76034    ,7          
"02",76034    ,1          
"01",76055    ,9          
"01",76188    ,1          
"01",76202    ,1          
"01",76205    ,2          
"01",76206    ,2          
"01",76207    ,1          
"01",76209    ,1          
"01",76212    ,1          
"01",76261    ,5          
"01",76262    ,3          
"01",76301    ,1          
"01",76510    ,4          
"01",76511    ,4          
"01",76512    ,3          
"01",76513    ,3          
"01",76514    ,4          
"01",76515    ,16         
"01",76781    ,4          
"02",76781    ,3          
"01",76834    ,1          
"01",77216    ,1          
"01",77218    ,2          
"01",77219    ,4          
"01",77251    ,7          
"02",77251    ,1          
"01",77347    ,3          
"01",77741    ,1          
"01",77760    ,58         
"01",77761    ,21         
"01",77762    ,5          
"01",77763    ,6          
"02",77764    ,1          
"01",77766    ,14         
"01",77767    ,14         
"01",77783    ,9          
"01",78150    ,1          
"01",78151    ,3          
"06",78152    ,1          
"05",78153    ,1          
"01",79067    ,16         
"06",79372    ,1          
"01",79603    ,5          
"01",79604    ,4          
"01",79642    ,6          
"01",79762    ,12         
"01",79765    ,2          
"01",79774    ,4          
"01",79775    ,1          
"02",79775    ,1          
"01",79776    ,1          
"01",79777    ,2          
"01",79778    ,4          
"01",79895    ,3          
"01",300172   ,3          
"01",300177   ,2          
"01",300180   ,2          
"01",300183   ,3          
"01",300185   ,3          
"01",300187   ,1          
"01",300188   ,3          
"01",300192   ,3          
"01",300194   ,1          
"01",300195   ,1          
"01",300196   ,1          
"01",316000   ,1          
"01",316001   ,1          
"01",500001   ,2          
"01",500002   ,1          
"01",500003   ,2          
"01",500004   ,1          
"01",500005   ,1          
"01",500006   ,3          
"01",500007   ,2          
"01",500008   ,3          
"01",500009   ,2          
"01",500010   ,2          
"01",500011   ,1          
"01",500012   ,4          
"01",500013   ,5          
"01",500014   ,2          
"01",500015   ,6          
"01",500016   ,1          
"01",500017   ,2          
"01",500018   ,1          
"01",500019   ,2          
"01",500020   ,1          
"01",500023   ,7          
"01",500024   ,1          
"01",500025   ,1          
"01",500026   ,1          
"01",500027   ,1          
"01",500028   ,1          
"01",500029   ,1          
"01",500030   ,8          
"01",500031   ,8          
"01",500032   ,7          
"01",500033   ,8          
"01",500034   ,8          
"01",500035   ,8          
"01",500036   ,8          
"01",500037   ,2          
"01",500038   ,1          
"01",500039   ,1          
"01",500042   ,1          
"01",500043   ,3          
"01",500044   ,5          
"01",500045   ,2          
"01",500049   ,2          
"01",500050   ,2          
"01",500051   ,6          
"01",500052   ,1          
"01",500053   ,1          
"01",500054   ,1          
"01",500055   ,1          
"01",500056   ,1          
"01",500057   ,1          
"01",500058   ,1          
"01",500059   ,1          
"01",500060   ,12         
"01",500061   ,11         
"01",500062   ,5          
"01",500063   ,1          
"01",500064   ,1          
"01",500065   ,1          
"01",500066   ,1          
"01",500067   ,250        
"01",500068   ,250        
"01",500069   ,350        
"01",500072   ,1          
"01",500073   ,1          
"01",500077   ,6          
"01",500078   ,1          
"01",500079   ,2          
"01",500084   ,1285       
"01",500085   ,650        
"01",500091   ,1          
"01",500092   ,1          
"01",500093   ,56         
"01",500094   ,8          
"01",500095   ,13         
"01",500096   ,3          
"01",500097   ,1          
"01",500098   ,5          
"01",500099   ,17         
"01",500100   ,14         
"01",500101   ,19         
"01",500102   ,9          
"01",500104   ,7          
"01",500105   ,50         
"01",500106   ,48         
"01",500107   ,38         
"01",500109   ,17         
"01",500110   ,1          
"01",500112   ,9          
"01",500113   ,1          
"01",500120   ,2          
"01",500121   ,1          
"01",500122   ,1          
"01",500124   ,22         
"01",500125   ,705        
"01",500127   ,745        
"01",500128   ,171        
"01",500129   ,2470       
"01",500132   ,1          
"01",500135   ,1          
"01",500136   ,1          
"01",500137   ,1          
"01",500138   ,6          
"01",500143   ,600        
"01",500145   ,29         
"01",500146   ,16         
"01",500148   ,47         
"01",500150   ,47         
"01",500151   ,247        
"01",500168   ,1          
"01",500169   ,1          
"01",500171   ,2          
"01",500184   ,1          
"01",500185   ,1          
"01",500186   ,1          
"01",500187   ,2          
"01",500188   ,2          
"01",500189   ,1          
"01",500190   ,1          
"01",500191   ,2          
"01",500192   ,1          
"01",500193   ,2          
"01",500194   ,10         
"01",500195   ,9          
"01",500196   ,1          
"01",500197   ,2          
"01",500198   ,1          
"01",500199   ,1          
"01",500201   ,1          
"01",500202   ,1          
"01",500211   ,8          
"01",500213   ,24         
"01",500215   ,6          
"01",500217   ,2          
"01",500222   ,1          
"01",500223   ,1          
"01",500241   ,9          
"01",500242   ,1          
"01",500246   ,1          
"01",500247   ,2          
"01",500257   ,2          
"01",500259   ,1          
"01",500273   ,2          
"01",500274   ,1          
"01",500276   ,500        
"01",500278   ,18         
"01",500279   ,3          
"01",500282   ,1          
"01",500285   ,1          
"01",500307   ,1          
"01",500309   ,4          
"01",500315   ,1          
"01",500316   ,2          
"01",500318   ,40         
"01",500319   ,12         
"01",500320   ,31         
"01",500321   ,5          
"01",500339   ,4          
"01",500340   ,1          
"01",500346   ,5          
"01",500348   ,1          
"01",500349   ,1          
"01",500350   ,1          
"01",500351   ,1          
"01",500352   ,1          
"01",500353   ,3          
"01",500354   ,1          
"01",500355   ,1          
"01",500357   ,1          
"01",500358   ,1          
"01",500359   ,1          
"02",500359   ,1          
"01",500360   ,1          
"01",500361   ,2          
"01",500363   ,8          
"01",500364   ,2          
"01",500367   ,13         
"01",500368   ,7          
"01",500369   ,12         
"01",500370   ,2          
"01",500372   ,1          
"01",500376   ,3          
"01",500380   ,1          
"01",500381   ,1          
"01",500382   ,1          
"01",500383   ,1          
"01",500386   ,3          
"01",500387   ,1          
"01",500390   ,1          
"01",500395   ,4          
"01",500396   ,2          
"01",500398   ,3          
"01",500399   ,3          
"01",500400   ,1          
"01",500401   ,1          
"01",500405   ,1          
"01",500411   ,1          
"01",500412   ,2          
"01",500420   ,2          
"01",500423   ,11         
"01",500424   ,4          
"01",500425   ,4          
"01",500426   ,2          
"01",500427   ,1          
"01",500441   ,1          
"01",500442   ,6          
"01",500443   ,1          
"01",500444   ,1          
"01",500445   ,10         
"01",500446   ,10         
"01",500447   ,10         
"01",500448   ,20         
"01",500449   ,5          
"01",500450   ,5          
"01",500451   ,2          
"01",700222   ,6          
"02",700222   ,3          
"01",700224   ,15         
"02",700224   ,1          
"01",700237   ,1          
"01",700238   ,1          
"01",700338   ,2          
"01",700339   ,2          
"01",700363   ,1          
"01",700371   ,3          
"01",700375   ,1          
"01",700395   ,1          
"01",700471   ,4          
"01",700474   ,2          
"01",700475   ,2          
"01",700506   ,1          
"01",700507   ,1          
"01",700514   ,2          
"02",700549   ,1          
"01",700564   ,3          
"02",700564   ,2          
"01",700565   ,9          
"02",700565   ,3          
"01",700566   ,7          
"02",700566   ,3          
"01",700567   ,6          
"02",700567   ,4          
"01",700584   ,1          
"01",700611   ,9          
"01",700615   ,4          
"01",700645   ,2          
"01",700648   ,1          
"01",700660   ,4          
"01",700669   ,4          
"01",700670   ,7          
"01",700671   ,4          
"01",700731   ,2          
"01",700879   ,1          
"01",700898   ,4          
"01",700900   ,12         
"01",700906   ,3          
"01",700907   ,4          
"01",700908   ,10         
"01",700909   ,3          
"01",700911   ,8          
"01",700912   ,5          
"01",700913   ,2          
"01",700914   ,2          
"01",700915   ,3          
"01",700916   ,3          
"01",700922   ,3          
"01",700923   ,6          
"01",700924   ,7          
"01",700925   ,4          
"01",700926   ,4          
"01",700927   ,1          
"01",700928   ,1          
"01",700933   ,3          
"01",700934   ,3          
"01",700935   ,3          
"01",700936   ,3          
"01",700937   ,3          
"01",700938   ,8          
"01",700949   ,1          
"01",700951   ,1          
"01",700952   ,1          
"01",700957   ,2          
"01",700959   ,3          
"01",700966   ,2          
"01",700967   ,1          
"01",700968   ,2          
"01",700971   ,1          
"01",700972   ,1          
"01",700973   ,23         
"01",700974   ,36         
"01",700977   ,1          
"02",700977   ,1          
"01",700978   ,1          
"01",700987   ,2          
"01",700990   ,1          
"01",700991   ,2          
"01",700999   ,14         
"01",701000   ,8          
"01",701004   ,1          
"01",701005   ,3          
"01",701006   ,1          
"01",701010   ,22         
"01",701013   ,2          
"01",701023   ,1          
"01",701034   ,8          
"01",701036   ,2          
"01",701061   ,1          
"01",701062   ,1          
"01",701077   ,1          
"01",701085   ,5          
"01",701109   ,1          
"01",701115   ,1          
"02",701124   ,1          
"01",701131   ,3          
"01",701134   ,6          
"01",701135   ,3          
"01",701137   ,2          
"01",701138   ,5          
"01",701139   ,2          
"01",701146   ,2          
"01",701147   ,2          
"01",701161   ,2          
"01",701164   ,1          
"01",701173   ,2          
"01",701174   ,1          
"02",701174   ,2          
"01",701177   ,18         
"02",701177   ,12         
"02",701183   ,2          
"01",701187   ,2          
"01",701198   ,8          
"01",701199   ,12         
"01",701202   ,2          
"01",701203   ,7          
"01",701207   ,6          
"01",701210   ,10         
"02",701211   ,1          
"01",701212   ,6          
"01",701215   ,1          
"01",701216   ,2          
"01",701221   ,1          
"01",701222   ,1          
"01",701223   ,1          
"01",701224   ,1          
"01",701225   ,3          
"01",701226   ,12         
"01",701227   ,2          
"01",701228   ,8          
"01",701235   ,4          
"01",701236   ,2          
"01",701237   ,2          
"01",701238   ,1          
"01",701241   ,2          
"01",701245   ,4          
"01",701246   ,3          
"01",701247   ,20         
"01",701248   ,14         
"01",701249   ,3          
"01",701252   ,2          
"01",701253   ,2          
"01",701258   ,4          
"01",701260   ,3          
"01",701268   ,1          
"01",701275   ,1          
"01",701282   ,2          
"01",701286   ,2          
"01",701288   ,2          
"01",701295   ,3          
"01",701304   ,3          
"01",701305   ,3          
"01",701306   ,2          
"01",701307   ,1          
"01",701310   ,1          
"01",701311   ,1          
"01",701314   ,1          
"01",701316   ,2          
"01",701317   ,1          
"01",701318   ,6          
"01",701322   ,4          
"01",701372   ,2          
"01",701402   ,2          
"01",701407   ,3          
"01",701408   ,6          
"01",701409   ,4          
"01",701410   ,12         
"01",701476   ,2          
"01",701478   ,2          
"01",701479   ,2          
"01",701482   ,9          
"01",701483   ,3          
"01",701484   ,6          
"01",701485   ,12         
"01",701486   ,8          
"01",701487   ,12         
"01",701488   ,8          
"01",701489   ,2          
"01",701490   ,1          
"01",701491   ,4          
"01",701492   ,2          
"01",701497   ,1          
"01",701500   ,2          
"01",701531   ,1          
"01",701532   ,1          
"01",701533   ,1          
"01",701534   ,1          
"01",701535   ,1          
"01",701536   ,4          
"01",701537   ,4          
"01",701538   ,4          
"01",701539   ,4          
"01",701540   ,3          
"01",701541   ,4          
"01",701542   ,4          
"01",701574   ,232        
"01",701575   ,133        
"01",701576   ,45         
"01",701577   ,17         
"01",701578   ,76         
"01",701579   ,39         
"01",701580   ,304        
"01",701581   ,3          
"01",701582   ,3          
"01",701583   ,3          
"01",701584   ,3          
"01",701585   ,3          
"01",701586   ,8          
"01",701587   ,3          
"01",701588   ,3          
"01",701589   ,3          
"01",701590   ,3          
"01",701591   ,48         
"01",701592   ,44         
"01",701593   ,6          
"01",701595   ,4          
"01",701596   ,4          
"01",701597   ,2          
"01",701598   ,2          
"01",701599   ,2          
"01",701600   ,48         
"01",701601   ,44         
"01",701603   ,16         
"01",701604   ,5          
"01",701605   ,5          
"01",701606   ,5          
"01",701607   ,16         
"01",701608   ,4          
"01",701609   ,4          
"01",701611   ,40         
"01",701612   ,24         
"01",701614   ,4          
"01",701616   ,8          
"01",701618   ,2          
"01",701619   ,4          
"01",701620   ,2          
"01",701621   ,4          
"01",701622   ,2          
"01",701700   ,3          
"01",701701   ,2          
"01",701702   ,4          
"01",701703   ,3          
"01",701704   ,3          
"01",701705   ,1          
"01",701706   ,1          
"01",701707   ,1          
"01",701708   ,1          
"01",701709   ,1          
"01",701710   ,1          
"01",701711   ,1          
"01",701712   ,2          
"01",701713   ,2          
"01",701714   ,2          
"01",701715   ,2          
"01",701716   ,2          
"01",701717   ,2          
"01",701718   ,24         
"01",701719   ,20         
"01",701720   ,4          
"01",701721   ,2          
"01",701722   ,2          
"01",701723   ,2          
"01",701724   ,2          
"01",701725   ,2          
"01",701726   ,2          
"01",701727   ,2          
"01",701728   ,26         
"01",701729   ,16         
"01",701730   ,3          
"01",701731   ,5          
"01",701732   ,4          
"01",701866   ,2          
"01",701867   ,2          
"01",701868   ,3          
"01",701869   ,3          
"01",701870   ,1          
"01",701871   ,4          
"01",701872   ,4          
"01",701873   ,2          
"01",701939   ,18         
"01",701940   ,8          
"01",701941   ,5          
"01",701944   ,2          
"01",701945   ,24         
"01",701946   ,18         
"01",701947   ,1          
"01",701948   ,24         
"01",701949   ,14         
"01",701952   ,14         
"01",701953   ,2          
"01",701955   ,4          
"01",701957   ,6          
"01",701958   ,6          
"01",701961   ,3          
"01",701962   ,14         
"01",701963   ,12         
"01",701964   ,1          
"01",701965   ,3          
"01",701967   ,12         
"01",701968   ,10         
"01",701969   ,12         
"01",702064   ,80         
"01",938836   ,1          
"01",999039   ,9          
"03",999040   ,2          
"01",999068   ,1          
"01",999073   ,1          
"01",999147   ,2          
"01",999149   ,1          
"01",999165   ,1          
"01",999174   ,7          
